date,confirmed_cases,hosp_cases,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,death,Face_Masks_Required_in_Public,unemployment_rate,mask_required,population,rolling_cc_avg,rolling_cc_avg_diff,population_at_risk,daily_rate_of_infection,change_in_daily_rate_of_infection,rolling_death_avg
2021-01-31,0.0,229.0,1.2,11573.0,11571.0,1.4,11555.0,1.6,3523.0,2.3,0.0,Yes,,1,957419,423.0,0.0,956996.0,0.0,0.0,6.571428571428571
2021-02-01,961.0,211.0,1.3,12163.0,12161.0,1.5,12144.0,1.7,3930.0,2.6,6.0,Yes,8.3,1,957419,377.14285714285717,-45.85714285714283,957041.8571428572,-4.7915503919592683e-05,-0.004791550391959268,5.571428571428571
2021-02-02,664.0,214.0,1.3,12531.0,12529.0,1.5,12511.0,1.7,4125.0,2.7,2.0,Yes,,1,957419,412.14285714285717,35.0,957006.8571428572,3.657236072946484e-05,0.008448786464905753,4.857142857142857
2021-02-03,111.0,203.0,1.4,12943.0,12941.0,1.6,12923.0,1.8,4293.0,2.8,3.0,Yes,,1,957419,335.14285714285717,-77.0,957083.8571428572,-8.045272044381243e-05,-0.011702508117327728,3.7142857142857144
2021-02-04,271.0,214.0,1.5,13963.0,13961.0,1.7,13941.0,1.9,4552.0,3.0,3.0,Yes,,1,957419,333.7142857142857,-1.4285714285714448,957085.2857142857,-1.4926270938386465e-06,0.00789600933499738,2.7142857142857144
2021-02-05,371.0,,1.6,14743.0,14741.0,1.8,14720.0,2.0,4727.0,3.1,1.0,Yes,,1,957419,339.7142857142857,6.0,957079.2857142857,6.269073095153335e-06,0.0007761700188991983,2.142857142857143
2021-02-06,0.0,,1.6,15085.0,15083.0,1.9,15062.0,2.1,4835.0,3.1,0.0,Yes,,1,957419,339.7142857142857,0.0,957079.2857142857,0.0,-0.0006269073095153335,2.142857142857143
2021-02-07,0.0,224.0,1.8,17057.0,17055.0,2.1,17031.0,2.3,5770.0,3.7,0.0,Yes,,1,957419,339.7142857142857,0.0,957079.2857142857,0.0,0.0,2.142857142857143
2021-02-08,1067.0,229.0,1.9,17517.0,17515.0,2.2,17491.0,2.4,5965.0,3.9,18.0,Yes,,1,957419,354.85714285714283,15.14285714285711,957064.1428571428,1.582219672095418e-05,0.001582219672095418,3.857142857142857
2021-02-09,281.0,221.0,1.9,17769.0,17767.0,2.2,17743.0,2.4,6077.0,3.9,1.0,Yes,,1,957419,300.14285714285717,-54.714285714285666,957118.8571428572,-5.716561251088082e-05,-0.0072987809231835,3.7142857142857144
2021-02-10,258.0,207.0,2.1,19979.0,19977.0,2.5,19951.0,2.7,7308.0,4.7,9.0,Yes,,1,957419,321.14285714285717,21.0,957097.8571428572,2.1941330077458864e-05,0.007910694258833968,4.571428571428571
2021-02-11,256.0,194.0,2.3,21450.0,21448.0,2.6,21421.0,2.9,8078.0,5.2,7.0,Yes,,1,957419,319.0,-2.142857142857167,957100.0,-2.2389062196815037e-06,-0.002418023629714037,5.142857142857143
2021-02-12,245.0,,2.3,21581.0,21579.0,2.7,21552.0,2.9,8128.0,5.3,4.0,Yes,,1,957419,301.0,-18.0,957118.0,-1.880645855578936e-05,-0.0016567552336107857,5.571428571428571
2021-02-13,0.0,,2.6,24785.0,24783.0,3.1,24746.0,3.4,10019.0,6.5,0.0,Yes,,1,957419,301.0,0.0,957118.0,0.0,0.001880645855578936,5.571428571428571
2021-02-14,0.0,168.0,2.8,26303.0,26301.0,3.2,26263.0,3.6,11201.0,7.3,0.0,Yes,,1,957419,301.0,0.0,957118.0,0.0,0.0,5.571428571428571
2021-02-15,755.0,167.0,2.9,27062.0,27060.0,3.3,27022.0,3.7,11746.0,7.6,12.0,Yes,,1,957419,256.42857142857144,-44.571428571428555,957162.5714285715,-4.656620505428394e-05,-0.004656620505428394,4.714285714285714
2021-02-16,191.0,175.0,3.0,28521.0,28519.0,3.5,28481.0,3.9,12764.0,8.3,2.0,Yes,,1,957419,243.57142857142858,-12.857142857142861,957175.4285714285,-1.343237871905255e-05,0.0033133826335231386,4.857142857142857
2021-02-17,140.0,166.0,3.0,28681.0,28679.0,3.5,28641.0,3.9,12833.0,8.3,10.0,Yes,,1,957419,226.71428571428572,-16.85714285714286,957192.2857142857,-1.761103083333309e-05,-0.000417865211428054,5.0
2021-02-18,197.0,154.0,3.3,31045.0,31043.0,3.8,31005.0,4.2,14635.0,9.5,6.0,Yes,,1,957419,218.28571428571428,-8.428571428571445,957200.7142857143,-8.805437880247554e-06,0.0008805592953085537,4.857142857142857
2021-02-19,387.0,,3.4,32422.0,32420.0,4.0,32382.0,4.4,15530.0,10.1,11.0,Yes,,1,957419,238.57142857142858,20.285714285714306,957180.4285714285,2.1193197938648103e-05,0.0029998635818895654,5.857142857142857
2021-02-20,0.0,,3.6,33717.0,33715.0,4.2,33677.0,4.6,16354.0,10.6,0.0,Yes,,1,957419,238.57142857142858,0.0,957180.4285714285,0.0,-0.0021193197938648104,5.857142857142857
2021-02-21,0.0,150.0,3.8,36167.0,36164.0,4.5,36122.0,4.9,18154.0,11.8,0.0,Yes,,1,957419,238.57142857142858,0.0,957180.4285714285,0.0,0.0,5.857142857142857
2021-02-22,622.0,149.0,3.9,37174.0,37171.0,4.6,37126.0,5.1,18896.0,12.3,7.0,Yes,,1,957419,219.57142857142858,-19.0,957199.4285714285,-1.9849573070009594e-05,-0.0019849573070009592,5.142857142857143
2021-02-23,434.0,155.0,4.1,39047.0,39043.0,4.8,38995.0,5.3,20200.0,13.1,3.0,Yes,,1,957419,254.28571428571428,34.714285714285694,957164.7142857143,3.626782851078175e-05,0.0056117401580791345,5.285714285714286
2021-02-24,473.0,147.0,4.3,40507.0,40503.0,5.0,40455.0,5.5,21232.0,13.8,2.0,Yes,,1,957419,301.85714285714283,47.571428571428555,957117.1428571428,4.970282783716576e-05,0.0013434999326384014,4.142857142857143
2021-02-25,301.0,140.0,4.7,44275.0,44269.0,5.5,44220.0,6.0,23991.0,15.6,5.0,Yes,,1,957419,316.7142857142857,14.85714285714289,957102.2857142857,1.552304605150431e-05,-0.003417978178566145,4.0
2021-02-26,232.0,,5.0,47410.0,47402.0,5.8,47351.0,6.5,26463.0,17.2,7.0,Yes,,1,957419,294.57142857142856,-22.142857142857167,957124.4285714285,-2.3134773788928202e-05,-0.0038657819840432514,3.4285714285714284
2021-02-27,0.0,,5.0,47473.0,47465.0,5.8,47414.0,6.5,26477.0,17.2,0.0,Yes,,1,957419,294.57142857142856,0.0,957124.4285714285,0.0,0.0023134773788928203,3.4285714285714284
2021-02-28,0.0,126.0,5.6,52996.0,52987.0,6.5,52935.0,7.2,30614.0,19.9,0.0,Yes,,1,957419,294.57142857142856,0.0,957124.4285714285,0.0,0.0,3.4285714285714284
2021-03-01,782.0,125.0,5.7,53720.0,53711.0,6.6,53656.0,7.3,31100.0,20.2,5.0,Yes,8.1,1,957419,317.42857142857144,22.85714285714289,957101.5714285715,2.3881627132871882e-05,0.002388162713287188,3.142857142857143
2021-03-02,156.0,134.0,5.9,55491.0,55478.0,6.8,55421.0,7.6,32297.0,21.0,1.0,Yes,,1,957419,277.7142857142857,-39.71428571428572,957141.2857142857,-4.1492605435620876e-05,-0.006537423256849276,2.857142857142857
2021-03-03,131.0,129.0,6.1,57441.0,57426.0,7.1,57368.0,7.8,33758.0,21.9,6.0,Yes,,1,957419,228.85714285714286,-48.85714285714286,957190.1428571428,-5.1042254479666754e-05,-0.0009549649044045878,3.4285714285714284
2021-03-04,246.0,118.0,6.3,59885.0,59870.0,7.4,59810.0,8.2,35490.0,23.1,7.0,Yes,,1,957419,221.0,-7.857142857142861,957198.0,-8.208482317287397e-06,0.004283377216237935,3.7142857142857144
2021-03-05,225.0,,6.7,63068.0,63051.0,7.8,62985.0,8.6,37821.0,24.6,4.0,Yes,,1,957419,220.0,-1.0,957199.0,-1.0447148398608858e-06,0.0007163767477426511,3.2857142857142856
2021-03-06,0.0,,7.0,66231.0,66209.0,8.2,66142.0,9.0,39706.0,25.8,0.0,Yes,,1,957419,220.0,0.0,957199.0,0.0,0.00010447148398608859,3.2857142857142856
2021-03-07,0.0,95.0,7.3,69139.0,69114.0,8.5,69046.0,9.4,41190.0,26.8,0.0,Yes,,1,957419,220.0,0.0,957199.0,0.0,0.0,3.2857142857142856
2021-03-08,567.0,96.0,7.5,70374.0,70348.0,8.7,70280.0,9.6,41758.0,27.1,5.0,Yes,,1,957419,189.28571428571428,-30.714285714285722,957229.7142857143,-3.2086640495907245e-05,-0.0032086640495907243,3.2857142857142856
2021-03-09,271.0,115.0,7.8,73402.0,73376.0,9.0,73308.0,10.0,43306.0,28.1,2.0,Yes,,1,957419,205.71428571428572,16.428571428571445,957213.2857142857,1.716291622123926e-05,0.004924955671714651,3.4285714285714284
2021-03-10,151.0,107.0,8.2,77003.0,76974.0,9.5,76905.0,10.5,45788.0,29.7,4.0,Yes,,1,957419,208.57142857142858,2.857142857142861,957210.4285714285,2.984863904384068e-06,-0.0014178052316855191,3.142857142857143
2021-03-11,209.0,105.0,8.7,81822.0,81790.0,10.1,81719.0,11.1,48543.0,31.5,0.0,Yes,,1,957419,203.28571428571428,-5.285714285714306,957215.7142857143,-5.521967730814541e-06,-0.0008506831635198609,2.142857142857143
2021-03-12,322.0,,10.6,99909.0,99838.0,12.3,99725.0,13.6,55255.0,35.9,0.0,Yes,,1,957419,217.14285714285714,13.857142857142861,957201.8571428572,1.4476719569375801e-05,0.0019998687300190345,1.5714285714285714
2021-03-13,0.0,,12.1,113740.0,113659.0,14.0,113533.0,15.5,63336.0,41.1,0.0,Yes,,1,957419,217.14285714285714,0.0,957201.8571428572,0.0,-0.0014476719569375802,1.5714285714285714
2021-03-14,0.0,117.0,12.5,117974.0,117891.0,14.5,117765.0,16.1,66475.0,43.2,0.0,Yes,,1,957419,217.14285714285714,0.0,957201.8571428572,0.0,0.0,1.5714285714285714
2021-03-15,827.0,110.0,12.7,119829.0,119746.0,14.8,119620.0,16.3,67938.0,44.1,4.0,Yes,,1,957419,254.28571428571428,37.14285714285714,957164.7142857143,3.880508400330559e-05,0.003880508400330559,1.4285714285714286
2021-03-16,271.0,107.0,13.0,122367.0,122284.0,15.1,122156.0,16.7,70055.0,45.5,4.0,Yes,,1,957419,254.28571428571428,0.0,957164.7142857143,0.0,-0.003880508400330559,1.7142857142857142
2021-03-17,109.0,106.0,13.4,126021.0,125937.0,15.5,125808.0,17.1,73039.0,47.4,4.0,Yes,,1,957419,248.28571428571428,-6.0,957170.7142857143,-6.268474275748691e-06,-0.0006268474275748691,1.7142857142857142
2021-03-18,327.0,115.0,13.8,130014.0,129927.0,16.0,129796.0,17.7,76481.0,49.7,1.0,Yes,,1,957419,265.14285714285717,16.85714285714289,957153.8571428572,1.7611737894952583e-05,0.0023880212170701272,1.8571428571428572
2021-03-19,388.0,,13.8,130112.0,130025.0,16.0,129894.0,17.7,76505.0,49.7,-1.0,Yes,,1,957419,274.57142857142856,9.428571428571388,957144.4285714285,9.850730095816219e-06,-0.0007761007799136364,1.7142857142857142
2021-03-20,0.0,,14.5,136734.0,136647.0,16.8,136510.0,18.6,81685.0,53.1,0.0,Yes,,1,957419,274.57142857142856,0.0,957144.4285714285,0.0,-0.000985073009581622,1.7142857142857142
2021-03-21,0.0,99.0,14.8,139616.0,139529.0,17.2,139388.0,19.0,83952.0,54.5,0.0,Yes,,1,957419,274.57142857142856,0.0,957144.4285714285,0.0,0.0,1.7142857142857142
2021-03-22,909.0,104.0,14.9,141027.0,140940.0,17.4,140797.0,19.2,85018.0,55.2,1.0,Yes,,1,957419,286.2857142857143,11.714285714285722,957132.7142857143,1.2238935666333189e-05,0.0012238935666333188,1.2857142857142858
2021-03-23,258.0,108.0,15.1,142904.0,142816.0,17.6,142670.0,19.4,86121.0,55.9,0.0,Yes,,1,957419,284.42857142857144,-1.8571428571428328,957134.5714285715,-1.940315304222011e-06,-0.00141792509705552,0.7142857142857143
2021-03-24,486.0,115.0,15.4,145558.0,145469.0,17.9,145321.0,19.8,87642.0,56.9,3.0,Yes,,1,957419,338.2857142857143,53.85714285714283,957080.7142857143,5.6272310217155863e-05,0.0058212625521377875,0.5714285714285714
2021-03-25,488.0,120.0,15.8,148789.0,148699.0,18.3,148548.0,20.2,89642.0,58.2,3.0,Yes,,1,957419,361.2857142857143,23.0,957057.7142857143,2.40319885171875e-05,-0.0032240321699968364,0.8571428571428571
2021-03-26,524.0,,16.2,152826.0,152734.0,18.8,152576.0,20.8,91888.0,59.7,2.0,Yes,,1,957419,380.7142857142857,19.428571428571445,957038.2857142857,2.030072539268471e-05,-0.0003731263124502789,1.2857142857142858
2021-03-27,0.0,,16.6,156719.0,156627.0,19.3,156466.0,21.3,93813.0,60.9,0.0,Yes,,1,957419,380.7142857142857,0.0,957038.2857142857,0.0,-0.002030072539268471,1.2857142857142858
2021-03-28,0.0,134.0,17.0,160365.0,160273.0,19.7,160105.0,21.8,95341.0,61.9,0.0,Yes,,1,957419,380.7142857142857,0.0,957038.2857142857,0.0,0.0,1.2857142857142858
2021-03-29,986.0,141.0,17.2,162546.0,162454.0,20.0,162283.0,22.1,96233.0,62.5,2.0,Yes,,1,957419,391.7142857142857,11.0,957027.2857142857,1.1493925162008368e-05,0.0011493925162008368,1.4285714285714286
2021-03-30,470.0,135.0,17.6,165569.0,165476.0,20.4,165304.0,22.5,97341.0,63.2,1.0,Yes,,1,957419,422.0,30.285714285714278,956997.0,3.1646613610820387e-05,0.0020152688448812016,1.5714285714285714
2021-03-31,252.0,124.0,17.9,169159.0,169066.0,20.8,168891.0,23.0,98506.0,64.0,2.0,Yes,,1,957419,388.57142857142856,-33.428571428571445,957030.4285714285,-3.492947604442494e-05,-0.0066576089655245325,1.4285714285714286
2021-04-01,498.0,125.0,18.3,172821.0,172726.0,21.3,172546.0,23.5,99605.0,64.7,4.0,Yes,7.3,1,957419,390.0,1.4285714285714448,957029.0,1.4927148796655534e-06,0.0036422190924090495,1.5714285714285714
2021-04-02,441.0,,19.2,181241.0,181143.0,22.3,180960.0,24.7,101286.0,65.8,2.0,Yes,,1,957419,378.14285714285717,-11.857142857142833,957040.8571428572,-1.2389380002585325e-05,-0.0013882094882250878,1.5714285714285714
2021-04-03,0.0,,19.9,187502.0,187402.0,23.1,187212.0,25.5,102343.0,66.5,0.0,Yes,,1,957419,378.14285714285717,0.0,957040.8571428572,0.0,0.0012389380002585325,1.5714285714285714
2021-04-04,0.0,128.0,20.5,193409.0,193307.0,23.8,193105.0,26.3,103129.0,67.0,0.0,Yes,,1,957419,378.14285714285717,0.0,957040.8571428572,0.0,0.0,1.5714285714285714
2021-04-05,827.0,134.0,20.6,194090.0,193988.0,23.9,193786.0,26.4,103184.0,67.0,8.0,Yes,,1,957419,355.42857142857144,-22.714285714285722,957063.5714285715,-2.373330925173653e-05,-0.0023733309251736533,2.4285714285714284
2021-04-06,258.0,136.0,21.1,199100.0,198996.0,24.5,198784.0,27.1,104101.0,67.6,1.0,Yes,,1,957419,325.14285714285717,-30.285714285714278,957093.8571428572,-3.1643410998503346e-05,-0.0007910101746766815,2.4285714285714284
2021-04-07,313.0,145.0,21.7,204836.0,204728.0,25.2,204512.0,27.9,105314.0,68.4,1.0,Yes,,1,957419,333.85714285714283,8.714285714285666,957085.1428571428,9.105026631456533e-06,0.004074843762995988,2.2857142857142856
2021-04-08,334.0,154.0,22.6,213300.0,213187.0,26.3,212959.0,29.0,106598.0,69.2,2.0,Yes,,1,957419,310.42857142857144,-23.428571428571388,957108.5714285715,-2.447848878168766e-05,-0.0033583515413144194,2.0
2021-04-09,684.0,,23.3,219881.0,219766.0,27.1,219533.0,29.9,107827.0,70.0,1.0,Yes,,1,957419,345.14285714285717,34.71428571428572,957073.8571428572,3.627127149613921e-05,0.006074976027782687,1.8571428571428572
2021-04-10,0.0,,24.2,228003.0,227885.0,28.1,227641.0,31.0,109175.0,70.9,0.0,Yes,,1,957419,345.14285714285717,0.0,957073.8571428572,0.0,-0.003627127149613921,1.8571428571428572
2021-04-11,0.0,146.0,24.7,233473.0,233355.0,28.7,233094.0,31.8,109874.0,71.4,0.0,Yes,,1,957419,345.14285714285717,0.0,957073.8571428572,0.0,0.0,1.8571428571428572
2021-04-12,1026.0,156.0,25.2,238137.0,238019.0,29.3,237753.0,32.4,110394.0,71.7,3.0,Yes,,1,957419,373.57142857142856,28.428571428571388,957045.4285714285,2.970451619105105e-05,0.002970451619105105,1.1428571428571428
2021-04-13,362.0,152.0,25.8,243245.0,243126.0,29.9,242846.0,33.1,111143.0,72.2,6.0,Yes,,1,957419,388.42857142857144,14.85714285714289,957030.5714285715,1.5524209257981642e-05,-0.0014180306933069407,1.8571428571428572
2021-04-14,500.0,147.0,26.3,247815.0,247695.0,30.5,247408.0,33.7,111774.0,72.6,1.0,Yes,,1,957419,415.14285714285717,26.714285714285722,957003.8571428572,2.7914501613443274e-05,0.0012390292355461633,1.8571428571428572
2021-04-15,170.0,140.0,26.9,254014.0,253894.0,31.3,253595.0,34.6,112677.0,73.2,1.0,Yes,,1,957419,391.7142857142857,-23.428571428571445,957027.2857142857,-2.4480567877524335e-05,-0.005239506949096761,1.7142857142857142
2021-04-16,361.0,,27.6,260198.0,260078.0,32.0,259773.0,35.4,113455.0,73.7,1.0,Yes,,1,957419,345.57142857142856,-46.14285714285717,957073.4285714285,-4.8212452425653594e-05,-0.002373188454812926,1.7142857142857142
2021-04-17,0.0,,28.3,266597.0,266476.0,32.8,266159.0,36.3,114216.0,74.2,0.0,Yes,,1,957419,345.57142857142856,0.0,957073.4285714285,0.0,0.004821245242565359,1.7142857142857142
2021-04-18,0.0,150.0,28.3,266829.0,266708.0,32.9,266391.0,36.3,114224.0,74.2,0.0,Yes,,1,957419,345.57142857142856,0.0,957073.4285714285,0.0,0.0,1.7142857142857142
2021-04-19,711.0,161.0,29.4,277326.0,277203.0,34.1,276862.0,37.7,115183.0,74.8,5.0,Yes,,1,957419,300.57142857142856,-45.0,957118.4285714285,-4.7016125336930245e-05,-0.004701612533693025,2.0
2021-04-20,251.0,158.0,30.0,282546.0,282423.0,34.8,282066.0,38.4,115679.0,75.1,1.0,Yes,,1,957419,284.7142857142857,-15.857142857142833,957134.2857142857,-1.6567312543097376e-05,0.003044881279383287,1.2857142857142858
2021-04-21,252.0,169.0,30.7,289578.0,289454.0,35.7,289073.0,39.4,116371.0,75.6,1.0,Yes,,1,957419,249.28571428571428,-35.428571428571445,957169.7142857143,-3.701388677452037e-05,-0.0020446574231422995,1.2857142857142858
2021-04-22,211.0,153.0,31.4,296542.0,296415.0,36.5,296011.0,40.3,117025.0,76.0,3.0,Yes,,1,957419,255.14285714285714,5.857142857142861,957163.8571428572,6.119268726492125e-06,0.004313315550101249,1.5714285714285714
2021-04-23,252.0,,32.3,304584.0,304457.0,37.5,303979.0,41.4,117725.0,76.5,2.0,Yes,,1,957419,239.57142857142858,-15.571428571428555,957179.4285714285,-1.6268035131791964e-05,-0.0022387303858284087,1.7142857142857142
2021-04-24,0.0,,33.3,313912.0,313785.0,38.7,313076.0,42.7,118274.0,76.8,0.0,Yes,,1,957419,239.57142857142858,0.0,957179.4285714285,0.0,0.0016268035131791964,1.7142857142857142
2021-04-25,0.0,133.0,33.3,314056.0,313929.0,38.7,313220.0,42.7,118275.0,76.8,0.0,Yes,,1,957419,239.57142857142858,0.0,957179.4285714285,0.0,0.0,1.7142857142857142
2021-04-26,592.0,136.0,34.3,323450.0,323323.0,39.8,322316.0,43.9,118855.0,77.2,3.0,Yes,,1,957419,222.57142857142858,-17.0,957196.4285714285,-1.77601999888066e-05,-0.0017760199988806598,1.4285714285714286
2021-04-27,83.0,131.0,34.9,329053.0,328926.0,40.5,327700.0,44.7,119222.0,77.4,0.0,Yes,,1,957419,198.57142857142858,-24.0,957220.4285714285,-2.5072594862834253e-05,-0.0007312394874027656,1.2857142857142858
2021-04-28,129.0,127.0,35.6,335992.0,335863.0,41.4,334359.0,45.6,119695.0,77.7,2.0,Yes,,1,957419,181.0,-17.571428571428584,957238.0,-1.8356384275831697e-05,0.0006716210587002557,1.4285714285714286
2021-04-29,95.0,113.0,36.3,342610.0,342479.0,42.2,340757.0,46.4,120191.0,78.1,1.0,Yes,,1,957419,164.42857142857142,-16.571428571428584,957254.5714285715,-1.731141230978714e-05,0.00010449719660445576,1.1428571428571428
2021-04-30,183.0,,37.4,352381.0,352249.0,43.4,350091.0,47.7,120760.0,78.4,5.0,Yes,,1,957419,154.57142857142858,-9.857142857142833,957264.4285714285,-1.0297199564652286e-05,0.0007014212745134854,1.5714285714285714
2021-05-01,0.0,,38.0,358768.0,358635.0,44.2,356064.0,48.5,121060.0,78.6,0.0,Yes,6.6,1,957419,154.57142857142858,0.0,957264.4285714285,0.0,0.0010297199564652285,1.5714285714285714
2021-05-02,0.0,92.0,38.0,358841.0,358708.0,44.2,356137.0,48.5,121061.0,78.6,0.0,Yes,,1,957419,154.57142857142858,0.0,957264.4285714285,0.0,0.0,1.5714285714285714
2021-05-03,312.0,98.0,38.8,366208.0,366075.0,45.1,362656.0,49.4,121464.0,78.9,2.0,Yes,,1,957419,114.57142857142857,-40.000000000000014,957304.4285714285,-4.17839913889163e-05,-0.00417839913889163,1.4285714285714286
2021-05-04,60.0,90.0,39.4,372140.0,372007.0,45.8,368320.0,50.2,121824.0,79.1,1.0,Yes,,1,957419,111.28571428571429,-3.2857142857142776,957307.7142857143,-3.432244655174309e-06,0.003835174673374199,1.5714285714285714
2021-05-05,148.0,92.0,40.3,380402.0,380268.0,46.8,376073.0,51.3,122319.0,79.5,0.0,Yes,,1,957419,114.0,2.714285714285708,957305.0,2.835340580364365e-06,0.0006267585235538674,1.2857142857142858
2021-05-06,199.0,81.0,40.4,380744.0,380610.0,46.9,376413.0,51.3,122341.0,79.5,1.0,Yes,,1,957419,128.85714285714286,14.857142857142861,957290.1428571428,1.5519999832861545e-05,0.0012684659252497179,1.2857142857142858
2021-05-07,115.0,,42.2,398547.0,398413.0,49.1,393297.0,53.6,123110.0,80.0,4.0,Yes,,1,957419,119.14285714285714,-9.714285714285722,957299.8571428572,-1.0147589223797478e-05,-0.0025667589056659022,1.1428571428571428
2021-05-08,0.0,,42.3,398796.0,398662.0,49.1,393542.0,53.6,123121.0,80.0,0.0,Yes,,1,957419,119.14285714285714,0.0,957299.8571428572,0.0,0.0010147589223797478,1.1428571428571428
2021-05-09,0.0,,43.1,406689.0,406554.0,50.1,400987.0,54.7,123438.0,80.2,0.0,Yes,,1,957419,119.14285714285714,0.0,957299.8571428572,0.0,0.0,1.1428571428571428
2021-05-10,196.0,62.0,43.8,413344.0,413209.0,50.9,406866.0,55.5,123681.0,80.3,1.0,Yes,,1,957419,102.57142857142857,-16.57142857142857,957316.4285714285,-1.731029373031607e-05,-0.001731029373031607,1.0
2021-05-11,77.0,63.0,44.8,422832.0,422697.0,52.1,415414.0,56.6,124112.0,80.6,1.0,Yes,,1,957419,105.0,2.4285714285714306,957314.0,2.5368598271532963e-06,0.001984715355746937,1.0
2021-05-12,37.0,65.0,44.8,422962.0,422827.0,52.1,415542.0,56.6,124114.0,80.6,1.0,Yes,,1,957419,89.14285714285714,-15.857142857142861,957329.8571428572,-1.656392803256797e-05,-0.0019100787859721267,1.1428571428571428
2021-05-13,161.0,59.0,46.1,434931.0,434795.0,53.6,426939.0,58.2,124799.0,81.1,0.0,Yes,,1,957419,83.71428571428571,-5.428571428571431,957335.2857142857,-5.670501766286691e-06,0.0010893426266281277,1.0
2021-05-14,59.0,58.0,46.9,442134.0,441997.0,54.4,433880.0,59.1,125144.0,81.3,0.0,Yes,,1,957419,75.71428571428571,-8.0,957343.2857142857,-8.356459087746252e-06,-0.0002685957321459561,0.42857142857142855
2021-05-15,0.0,,47.6,448744.0,448606.0,55.3,440078.0,60.0,125451.0,81.5,0.0,Yes,,1,957419,75.71428571428571,0.0,957343.2857142857,0.0,0.0008356459087746252,0.42857142857142855
2021-05-16,0.0,,47.6,448927.0,448789.0,55.3,440261.0,60.0,125464.0,81.5,0.0,Yes,,1,957419,75.71428571428571,0.0,957343.2857142857,0.0,0.0,0.42857142857142855
2021-05-17,151.0,53.0,48.4,456505.0,456365.0,56.2,446561.0,60.9,125840.0,81.7,5.0,Yes,,1,957419,69.28571428571429,-6.428571428571416,957349.7142857143,-6.714966675858697e-06,-0.0006714966675858697,1.0
2021-05-18,21.0,51.0,48.9,460976.0,460836.0,56.8,450679.0,61.4,126052.0,81.9,1.0,Yes,,1,957419,61.285714285714285,-8.000000000000007,957357.7142857143,-8.356333145514806e-06,-0.00016413664696561086,1.0
2021-05-19,36.0,37.0,49.4,466063.0,465922.0,57.4,455417.0,62.1,126353.0,82.1,3.0,Yes,,1,957419,61.142857142857146,-0.1428571428571388,957357.8571428572,-1.492202124746563e-07,0.000820711293304015,1.2857142857142858
2021-05-20,33.0,36.0,50.0,471766.0,471622.0,58.1,460858.0,62.8,126745.0,82.3,1.0,Yes,,1,957419,42.857142857142854,-18.285714285714292,957376.1428571428,-1.9099822386573548e-05,-0.0018950602174098892,1.4285714285714286
2021-05-21,52.0,33.0,50.7,478533.0,478388.0,58.9,467293.0,63.7,127158.0,82.6,1.0,Yes,,1,957419,41.857142857142854,-1.0,957377.1428571428,-1.0445204457416395e-06,0.0018055301940831908,1.5714285714285714
2021-05-22,0.0,,50.8,478950.0,478805.0,59.0,467707.0,63.7,127199.0,82.6,0.0,Yes,,1,957419,41.857142857142854,0.0,957377.1428571428,0.0,0.00010445204457416395,1.5714285714285714
2021-05-23,0.0,,51.6,486355.0,486209.0,59.9,474428.0,64.7,127611.0,82.9,0.0,Yes,,1,957419,41.857142857142854,0.0,957377.1428571428,0.0,0.0,1.5714285714285714
2021-05-24,79.0,30.0,51.8,488303.0,488156.0,60.1,476155.0,64.9,127712.0,83.0,5.0,Yes,,1,957419,31.571428571428573,-10.285714285714281,957387.4285714285,-1.0743523445949329e-05,-0.0010743523445949329,1.5714285714285714
2021-05-25,36.0,31.0,52.0,490613.0,490465.0,60.4,478328.0,65.2,127890.0,83.1,1.0,Yes,,1,957419,33.714285714285715,2.1428571428571423,957385.2857142857,2.2382390609423253e-06,0.0012981762506891655,1.5714285714285714
2021-05-26,13.0,26.0,52.3,493805.0,493657.0,60.8,481242.0,65.6,128103.0,83.2,2.0,Yes,,1,957419,30.428571428571427,-3.2857142857142883,957388.5714285715,-3.4319547817575216e-06,-0.0005670193842699846,1.4285714285714286
2021-05-27,35.0,27.0,52.8,498151.0,498003.0,61.3,485385.0,66.2,128408.0,83.4,1.0,Yes,,1,957419,30.714285714285715,0.28571428571428825,957388.2857142857,2.9843093964861217e-07,0.0003730385721406134,1.4285714285714286
2021-05-28,44.0,29.0,53.2,501517.0,501369.0,61.8,488645.0,66.6,128658.0,83.6,0.0,Yes,,1,957419,29.571428571428573,-1.1428571428571423,957389.4285714285,-1.1937223336197267e-06,-0.0001492153273268339,1.2857142857142858
2021-05-29,0.0,,53.5,504311.0,504163.0,62.1,491320.0,67.0,128854.0,83.7,0.0,Yes,,1,957419,29.571428571428573,0.0,957389.4285714285,0.0,0.00011937223336197267,1.2857142857142858
2021-05-30,0.0,,53.5,504418.0,504270.0,62.1,491427.0,67.0,128862.0,83.7,0.0,Yes,,1,957419,29.571428571428573,0.0,957389.4285714285,0.0,0.0,1.2857142857142858
2021-05-31,0.0,,53.7,506905.0,506757.0,62.4,493744.0,67.3,129036.0,83.8,0.0,Yes,,1,957419,18.285714285714285,-11.285714285714288,957400.7142857143,-1.1787869088999159e-05,-0.0011787869088999159,0.5714285714285714
